ContractID,BusinessName,PartnerName,StartDate,EndDate,ContractValue,PaymentTerms,ScopeOfWork,ContractStatus,RenewalDate,TerminationClause,ConfidentialityClause,Jurisdiction,ContractDocument
87d02b28-63f2-4410-901e-67e34068c3cb,Gregory-Johnston,"Willis, Morris and Brown",6/15/2022,2/15/2026,71131.01,Due upon receipt,iterate end-to-end systems,Pending,4/26/2025,Certain tree office one step.,Lawyer them kitchen simply.,Mississippi,region.pdf
4495381e-9324-474f-95c7-be1f632c01fa,Nguyen LLC,Santos-Davis,8/30/2019,5/26/2024,27880.44,Net 45,morph world-class initiatives,Terminated,8/30/2023,Concern record surface.,Meeting brother better among.,Wyoming,cover.pdf
038d586c-227a-49ef-ba60-85af01cfdc22,"Graves, Rodriguez and Porter","Estrada, Perry and Williams",1/5/2019,9/4/2023,727061.57,Net 30,transform virtual synergies,Expired,4/9/2025,Care large for nice realize.,Child floor somebody position option because.,Georgia,lose.pdf
7b041d10-91f4-4bc5-9138-d21d840159a3,Rivera Inc,"Bradley, Harris and Mitchell",8/25/2020,1/2/2026,22526.9,Net 45,innovate transparent systems,Expired,4/6/2024,Lay money this expert price when front.,Light responsibility stage require body.,Connecticut,feel.pdf
638fd0f9-31e6-4bc2-b28a-4a54b91a369a,Burke Group,Rose-Schaefer,10/29/2021,6/12/2027,711964.06,Due upon receipt,repurpose interactive applications,Expired,9/19/2023,Process local with maintain store four.,Mrs community despite order agency.,Georgia,article.pdf
070257d2-8976-411e-96cb-e30c8057bce3,Clay and Sons,Patterson-Gonzalez,12/27/2022,5/1/2025,5666.07,Net 60,brand front-end channels,Active,12/3/2024,Test place I.,Can country again ability expect manage weight.,New York,card.pdf
6cf58e7b-11de-44fd-9fdb-a6e4ff55b667,Jimenez PLC,"Quinn, Hinton and Smith",3/1/2022,7/1/2027,479465.64,Net 45,empower leading-edge platforms,Terminated,2/15/2024,Until ok statement.,Imagine model see.,Michigan,seek.pdf
a94dd3c3-0d7a-4785-8575-5d7abb8362ab,Molina-Stewart,Copeland-Thompson,10/28/2020,7/5/2025,164507.95,Net 60,scale impactful users,Pending,9/27/2024,Girl end woman around close writer.,Simply clearly remember throw though difficult.,Wyoming,across.pdf
342e0fb2-29f5-4505-9a3b-4db366617ad2,"Horton, Ross and Morrow",Garcia-Thomas,11/21/2019,2/2/2025,776690.29,Due upon receipt,transition frictionless systems,Terminated,9/19/2023,Region still society ground.,Economy behavior surface.,Illinois,product.pdf
223170c8-e8e2-4b6e-afc4-cab4cc5fd93d,Davis-Wells,Ortiz Group,3/8/2020,8/24/2024,434520.27,Net 45,implement revolutionary experiences,Pending,3/1/2025,Her behavior realize west.,Service wear event clearly local reason best speech.,New Mexico,across.pdf
48f72e4a-b66f-4592-b2f0-a505ce54cd96,Jones Ltd,Hughes LLC,6/2/2022,11/28/2023,620713.27,Net 30,implement end-to-end e-markets,Expired,6/8/2024,Dinner quickly pick.,Knowledge join too must financial cold newspaper.,Oklahoma,quickly.pdf
c7661bea-b207-4ef3-8c7d-0f1e2661cdc7,Moody Ltd,Boyer-Anderson,10/6/2022,7/28/2023,65358.7,Due upon receipt,drive turn-key partnerships,Pending,11/25/2024,White process party teacher.,Require with affect pay half relationship.,Rhode Island,international.pdf
0e5b81a7-a5a7-4e3d-b482-08e7b136915b,Ellis-Moore,Morgan-Neal,8/12/2020,3/23/2024,83459.86,Net 30,extend vertical info-mediaries,Active,2/9/2025,Between agreement protect above.,Situation religious own voice finish.,Nevada,direction.pdf
5a750b48-66e5-49e8-a6c7-6572209438ce,Nguyen LLC,Young-Garcia,7/24/2021,6/20/2028,559764.47,Net 60,re-intermediate best-of-breed info-mediaries,Expired,7/25/2025,Property ever while successful.,History take total institution suffer fill cover.,Delaware,my.pdf
a51a985f-739b-4feb-a838-e8f24a416828,Bryant-Vargas,Kennedy Group,1/18/2021,12/22/2027,748619.85,Net 30,synergize bricks-and-clicks partnerships,Terminated,10/28/2023,Course your good find white even.,Possible local financial notice.,Tennessee,can.pdf
359bf39b-264d-4f7b-938f-8c2afc9276a7,"Clarke, King and Gomez",Joseph Ltd,9/29/2020,2/7/2028,989617.3,Net 60,scale value-added content,Expired,5/11/2025,Help several already network yet.,Rather trouble image director value phone none.,Wyoming,successful.pdf
3b9393dc-30d3-43e2-8c0f-94af8cb9dbaf,"Hunt, Jones and Thomas",Oneill Group,10/9/2022,10/15/2026,637562.3,Net 60,benchmark integrated platforms,Terminated,2/9/2025,Case arm tell.,Physical available pick.,New Jersey,bank.pdf
83e4f857-f0aa-4f37-a79d-fab56d9d4850,"Lopez, Fuller and Swanson",Kemp-Davis,10/24/2022,3/3/2026,531438.97,Net 45,brand 24/365 experiences,Pending,8/7/2024,Rise personal two.,Dream reality nature.,Virginia,bring.pdf
afa3c57e-ff45-4ca5-9900-215d3bcf94fd,"Robinson, Hayes and Anderson","Farmer, Mcdaniel and Davis",6/26/2020,12/2/2024,889671.43,Net 45,morph out-of-the-box mindshare,Active,7/4/2024,Cup standard center behavior talk purpose sit care.,Claim since hotel country question.,Pennsylvania,keep.pdf
84655612-4990-442a-aac4-8a8a3c72c6d6,"Dawson, Smith and Turner",Thomas Ltd,1/20/2022,1/15/2028,984304.39,Net 60,maximize collaborative bandwidth,Expired,1/6/2024,Civil particular peace indicate remember pretty develop.,Trial home several heart series seat.,Colorado,practice.pdf
aae01bf1-c384-4a2a-8e53-a71e8bb90fe0,Brown LLC,"Cobb, Rogers and Pierce",9/13/2018,7/14/2027,12392.48,Net 60,reinvent collaborative paradigms,Terminated,9/19/2023,Enter special more career leader explain.,Material military edge together.,Colorado,least.pdf
f7de49b0-173a-4539-bd7c-020720944446,Stewart Group,"Benson, Garcia and Ramsey",6/13/2023,4/14/2028,64558.74,Net 60,seize leading-edge eyeballs,Terminated,8/25/2024,Home stuff let save kid.,Blue we read line suggest around total.,Texas,act.pdf
7f7328c5-f37d-4620-8e62-a4c8c31aa2ef,"Hall, Sanders and Hernandez","Singleton, Williams and Russell",3/11/2022,1/11/2024,294998.71,Net 30,aggregate user-centric web services,Expired,10/29/2023,Enjoy fly strategy.,Else Mr quickly.,Alabama,business.pdf
dabdfd7b-d43b-4fec-b8c5-62db850e98ad,Jimenez-Smith,Hines-Jones,12/5/2020,2/25/2026,877299.46,Due upon receipt,morph 24/365 networks,Expired,2/7/2024,Physical subject specific catch arm room smile.,Stay budget current specific can.,Pennsylvania,fill.pdf
8e596f26-6389-4326-9799-923630ab4b0c,"Webster, Velez and Baldwin",Price Ltd,7/14/2023,3/4/2027,779343.73,Due upon receipt,scale efficient applications,Pending,11/16/2023,Only guess different interview.,Radio choose model religious happen note must eye.,Wyoming,home.pdf
39243ee3-a506-4ef0-a16b-9547f946d0da,"Morris, Mills and Johnson",Benson-Johnson,7/4/2023,3/18/2026,511507.71,Net 60,morph transparent synergies,Active,9/6/2024,Movie him and physical raise pull.,Serve news officer religious build.,Ohio,become.pdf
8338628f-35ec-4475-a1c5-d22060146111,Ward-Christensen,"Fuller, Porter and Hill",10/7/2019,5/15/2024,541757.53,Net 60,integrate impactful supply-chains,Expired,11/6/2023,Throughout go property seem can training.,Son well wonder much.,Florida,plant.pdf
bf69432a-b31e-4acc-83a2-bcdb52c04b9f,Washington Group,Jacobs-Rodgers,4/1/2019,5/30/2025,14952.82,Due upon receipt,disintermediate magnetic e-commerce,Active,3/25/2025,Pressure be wind different.,Region upon catch stop gun happen piece.,North Carolina,particular.pdf
267a0872-1ff3-45f7-a558-73634a9c79bb,Pratt and Sons,Vasquez-White,2/9/2022,10/23/2026,268362.19,Due upon receipt,disintermediate best-of-breed e-services,Expired,10/26/2023,Too six customer total spend full country decade.,Medical might woman industry.,Wisconsin,onto.pdf
fcbc1378-5ad0-4f21-9ac6-ecfa61409664,Rivera Ltd,Pope LLC,5/24/2022,12/16/2026,293079.86,Net 60,leverage one-to-one mindshare,Terminated,11/8/2023,Try keep by physical ago network do.,Size upon rule over sign.,Washington,very.pdf
05d7de3c-1a0f-49e7-9005-fd86e5dcb111,"Wagner, Moon and Garner","Hess, Harris and Simpson",5/6/2023,5/10/2028,417537.74,Net 60,implement e-business web-readiness,Terminated,12/9/2024,Business measure hour staff three.,Man long physical.,New York,writer.pdf
a88ebd89-267a-4e2e-b6d2-a330c0d9e37f,Holland-Fernandez,Turner-Ortiz,8/25/2022,12/19/2026,48447.72,Due upon receipt,visualize next-generation schemas,Active,11/11/2024,None hour officer understand.,Figure down Mr despite fill rock country often.,Hawaii,before.pdf
47ecad9c-9e0d-4df6-94d1-34cb4606089c,Alexander Group,Hall-Combs,1/31/2022,12/13/2025,942596.97,Net 45,innovate B2B models,Terminated,8/17/2023,Produce put event those.,Arm yourself easy artist appear.,New Jersey,I.pdf
77fdecb1-9902-444a-aa3a-f230908cce29,"Nelson, Sawyer and White",Hall-Chapman,5/7/2021,6/1/2025,957424.01,Net 45,unleash seamless initiatives,Pending,7/22/2025,Activity you sister join red.,Catch order fear car back economic.,Michigan,choice.pdf
1cee18d9-3c65-46f9-8a57-ebbf5b9e8325,Villa Group,Young-White,11/11/2020,8/5/2025,13942.16,Net 60,utilize front-end initiatives,Active,3/8/2024,Check until small one entire natural.,Method argue paper poor bed treat rate.,Georgia,official.pdf
d3f45dc6-6cf6-40d6-a198-6d542e8ee836,"Lucas, Black and Alexander",Adams Group,6/16/2023,5/22/2024,282844.26,Due upon receipt,orchestrate enterprise web-readiness,Pending,12/9/2023,Tough whole ability civil from financial.,Sea better student decade hard century represent.,Mississippi,nature.pdf
d938dd6a-222e-402c-bce1-ef399cb8a2b0,Rodriguez PLC,Lee-Dunlap,10/16/2022,6/10/2024,17932.16,Net 30,cultivate revolutionary e-commerce,Terminated,7/7/2024,Trade ground seek year serve.,Single beautiful environment it take.,Rhode Island,style.pdf
a89dfc8c-6b20-4376-ac14-cd76cc785a55,Calderon PLC,Crawford-Stone,11/7/2018,4/19/2028,114670.71,Net 60,facilitate transparent relationships,Pending,5/14/2025,Chance future believe the place.,Century have ability recent open environment.,New Hampshire,second.pdf
13b489d4-5aee-4df5-8a49-a53f0f0e057b,"Williams, Jimenez and Smith",Pierce-Martin,2/15/2023,8/5/2025,713731.54,Net 30,re-contextualize mission-critical web services,Pending,10/23/2023,Thing less page hit partner.,Nor account science.,Kentucky,everybody.pdf
759cbea9-f89e-4b85-9a2a-35367f097793,Garrett-Sullivan,"Conley, Jones and Evans",5/20/2022,2/25/2025,324375.99,Net 30,re-contextualize proactive networks,Expired,3/2/2024,Business blood time Congress institution do.,Argue fund garden whether bar little morning.,Pennsylvania,seven.pdf
cd6d22fe-dd58-4d6c-9a7f-94bfdebbf6e7,"Foster, Green and Golden",Ferrell-Rodriguez,10/16/2019,9/8/2026,280323.47,Net 30,monetize cross-media synergies,Terminated,1/10/2024,Than far scene much fear TV floor.,Issue likely listen story while individual degree.,Missouri,life.pdf
2d87f2d4-ecb7-4bdd-ac26-1be3cd901a0c,"Ferguson, Richardson and Henderson","Morrow, Hill and Reeves",1/15/2021,8/28/2025,814954.03,Net 30,expedite best-of-breed functionalities,Active,4/1/2024,Budget arrive certainly moment.,Community tree put end so mission.,Idaho,all.pdf
979660aa-f511-4e1f-a181-ac69ea892658,Thompson LLC,"Nelson, Jackson and Wood",9/21/2018,4/23/2026,715579.26,Due upon receipt,engage revolutionary infrastructures,Active,7/31/2024,Safe indicate agency really Mr television.,Show situation money surface leave paper.,Arkansas,country.pdf
9276f598-6e5d-4eef-bfa0-015828c6fecf,Bennett-Martin,Jackson PLC,3/4/2020,7/22/2025,698468.8,Due upon receipt,productize interactive paradigms,Terminated,1/24/2025,Money large make with.,Environment particular last.,Indiana,deal.pdf
8873c4d6-92ad-4998-b582-13461548bda7,Baker-Mcgee,"Terry, Norris and Mueller",4/10/2023,10/16/2023,355690.57,Net 45,visualize end-to-end supply-chains,Active,11/22/2024,Miss always structure suffer decade.,Stock chance term seek teacher.,Arkansas,within.pdf
2bf1c4bb-7d7e-4050-b7f9-641da9175487,Wilson LLC,"Wall, Munoz and Dennis",5/11/2023,11/29/2023,505257.15,Net 60,leverage enterprise functionalities,Expired,12/26/2023,Heart present someone discussion social benefit.,Notice where nature development Mrs lead mention.,Idaho,between.pdf
9f0d6557-1266-471e-9e29-23236b425839,Valdez-Oneill,"King, Clark and Moore",4/27/2020,9/28/2027,525044.77,Net 30,harness killer architectures,Pending,10/16/2024,Exist debate around kind middle.,Radio rich likely.,South Carolina,church.pdf
9cb3d956-d5f5-4fdd-8348-b5cb11eef795,Romero-Gomez,"Nichols, Young and Cunningham",10/22/2022,6/26/2027,786461.66,Net 45,iterate world-class relationships,Pending,4/16/2024,Discuss page edge eight deal.,Truth may natural stay.,New Jersey,onto.pdf
800a5755-087e-4d4f-a9d1-59b16bbbdac4,"Campbell, Phillips and Rollins",Ramos and Sons,9/12/2021,5/9/2025,961348.83,Due upon receipt,target real-time users,Active,6/13/2024,Develop class describe all result.,Idea town world save teacher political.,Texas,floor.pdf
fa3e3ebd-c948-4614-bcf4-4d603090e1a1,Mccarthy Inc,Gonzalez-Nichols,5/22/2023,9/21/2024,163821.08,Net 60,visualize 24/365 ROI,Expired,10/25/2024,Save cut the.,Within learn role over anyone.,Maine,language.pdf
8a3b3228-f6ed-4678-9550-96e787ec6402,Alvarez-Adams,"Thompson, Glass and Avery",12/5/2021,9/15/2025,233642.69,Net 30,utilize mission-critical networks,Expired,12/16/2023,Start government red yourself local.,Image health write somebody.,Mississippi,officer.pdf
3b85faf8-781e-427a-857d-14db33f7003f,Orozco PLC,Williams-Murphy,10/24/2020,10/8/2023,891455.98,Net 60,maximize turn-key portals,Pending,10/25/2023,Body spend audience central state.,He clearly enjoy suddenly many activity.,South Carolina,authority.pdf
bab6ac2b-1196-4447-b6c9-19d5ba657a09,"Fischer, Bryan and Macias",Carroll-Johnson,2/4/2021,12/4/2027,263612.52,Due upon receipt,empower ubiquitous mindshare,Expired,11/25/2023,Bag wish beyond mean.,Believe medical southern old.,Delaware,they.pdf
879f9bab-2ec4-4dce-b8bd-4e3fb7a65eb4,Smith-Harris,Archer-Smith,10/29/2019,11/19/2025,565875.01,Net 45,disintermediate web-enabled supply-chains,Pending,1/3/2024,Reflect far to.,Wife hope human nearly likely.,Virginia,win.pdf
e7a73c27-8679-415e-9b88-14ba152ca9fa,Wilson Ltd,Ramos Ltd,12/9/2020,7/18/2026,514266.87,Net 45,integrate value-added infrastructures,Terminated,10/4/2023,Carry throw inside option special.,Certain common quite attack nor analysis enough.,Kentucky,situation.pdf
0b53524b-ede1-4f10-9a65-38a8a5c7ac15,"Lambert, Price and Smith",Mcgee Inc,1/12/2019,1/13/2025,771977.1,Due upon receipt,engineer vertical networks,Expired,5/20/2025,Out do drug be.,Some term challenge state try professor item.,South Dakota,little.pdf
9a6f8919-4cae-4c08-9032-46f79e8a678d,Hunter-Hill,Stone-Lam,8/11/2020,11/25/2026,787649.17,Net 60,benchmark bleeding-edge e-tailers,Active,2/23/2025,Most dog expect culture.,Remain field federal involve.,Alaska,short.pdf
77ab1a1e-4057-49b1-8180-ac799ca12a6d,Thompson PLC,"Miles, Mathis and Walker",6/28/2021,1/20/2026,750526.63,Due upon receipt,disintermediate customized web-readiness,Active,3/8/2024,Poor past sing case investment pick.,Then member far report oil lay avoid ok.,Virginia,near.pdf
5839d8f0-c010-407b-ac24-0948a8166791,"Mcdonald, Henderson and Carter",Pierce PLC,5/27/2021,5/18/2025,794627.18,Due upon receipt,orchestrate viral metrics,Expired,6/13/2025,Weight mouth senior he nature until.,Region party center.,Kentucky,need.pdf
550b5bde-2edb-4c01-93d4-d63c51905e3b,"Ayala, Gould and Escobar","Ward, Holmes and Randall",9/27/2018,11/19/2023,132958.28,Net 45,deploy transparent applications,Expired,9/22/2023,Image fly type use.,Piece happen sell build who rich outside.,Wisconsin,data.pdf
573b7010-965d-4725-9108-c220f9a94b4a,"Allen, Morrison and Edwards",Bonilla-Escobar,4/25/2019,1/20/2024,173038.71,Net 45,facilitate cross-platform initiatives,Pending,1/7/2024,So can claim federal Democrat school new.,Official couple history method suddenly may piece between.,Idaho,boy.pdf
86c6ebc4-d68d-4706-9544-c8bfbe63bba4,Sheppard-Cruz,"Robertson, Carrillo and Armstrong",9/3/2020,12/16/2024,961055.06,Net 60,harness impactful relationships,Terminated,8/30/2024,Art data investment soldier continue moment size.,Bad white head allow conference decide.,Maryland,board.pdf
e0a804e1-2c85-4ebb-a129-e53c79a16ad3,Walker Ltd,Diaz-Simpson,1/29/2021,4/24/2025,87742.15,Net 45,synthesize back-end partnerships,Pending,9/26/2024,Music bar true six involve general.,Return rich instead knowledge international.,Hawaii,maintain.pdf
5f50987b-be63-4171-8fe7-ff640183291f,Gardner-Wilkins,Nguyen Inc,4/12/2019,11/2/2025,166963.24,Net 45,whiteboard revolutionary technologies,Expired,9/25/2024,Serve analysis try training always break.,Health present sort security dark defense.,Massachusetts,doctor.pdf
9a8c2c91-2d7b-4335-9b1d-b3f93e65dbeb,Oliver Ltd,Wright PLC,2/26/2022,5/11/2025,253520.38,Net 45,deploy one-to-one architectures,Pending,11/26/2023,Style have everything speech.,Strategy begin around really agree.,Utah,black.pdf
850cbd74-8224-4a5e-a935-f979c7625922,Johnson Ltd,Jones LLC,1/23/2022,8/12/2023,75791.15,Net 30,target cross-media content,Active,3/21/2025,Political person recognize call break government.,Month doctor candidate alone card attorney.,Maine,low.pdf
87aa89c0-9187-4378-bd2b-b68a91f7015a,Warren-Brown,"Robinson, Perez and Ewing",5/3/2023,12/11/2025,485042.52,Net 60,empower seamless e-tailers,Expired,8/5/2024,Lawyer whether his establish rest heart.,Soldier view tax here rule blue.,New Mexico,really.pdf
d4cd8613-d53b-4d32-ac74-6144fb090947,"Thomas, Reed and Thompson","Castillo, Mckenzie and Frank",5/8/2019,2/20/2026,476462.1,Net 60,drive best-of-breed web-readiness,Active,3/3/2025,Modern interview offer involve whole reason large.,Office floor step town generation modern.,Oklahoma,firm.pdf
8f48ca9d-2e7a-4684-9564-079ec168c124,Crawford PLC,Miller-Gomez,8/19/2018,11/29/2027,430529.72,Due upon receipt,streamline leading-edge architectures,Terminated,9/29/2024,Store economy area leave option almost sit.,Eight official down sense.,Iowa,up.pdf
54542e7c-6cab-4308-b7c3-b1c4dd2ee5c2,Rodriguez LLC,Klein PLC,10/15/2018,4/14/2027,874041.8,Net 45,redefine innovative e-tailers,Expired,8/18/2023,Run generation charge necessary.,Hold more hold partner report general hard.,Vermont,nor.pdf
f6db1289-18e6-414e-8668-cdb26ca901b0,Montoya-Le,Barber-Hull,8/18/2021,6/1/2025,262434.2,Net 60,reinvent back-end models,Expired,9/10/2023,Reflect knowledge system affect.,Boy arrive movement result let answer.,Kansas,leader.pdf
60552161-3b00-4084-bf71-46a2f61e42cd,Rogers-Carson,"Valencia, Blevins and Kelly",3/5/2019,7/26/2027,825972.34,Due upon receipt,harness viral relationships,Active,7/31/2024,Score along similar relate special down.,Business clear civil mention play.,Montana,all.pdf
b1a2079d-840c-4908-9e07-dc689da681cc,"Long, Mcbride and Fields",Turner Ltd,8/6/2020,12/7/2027,708526.65,Net 45,expedite open-source e-tailers,Active,8/2/2023,Positive each thought expert imagine.,Program view science nation hear product step threat.,Nebraska,daughter.pdf
c53028c5-e384-46f2-9fd8-f2bfb7c8a1d9,Phillips-Anderson,Anderson-Lee,9/7/2020,7/23/2026,128939.17,Net 30,reinvent synergistic relationships,Pending,2/14/2024,Form thought shake lead.,Meeting PM arm personal approach study.,Virginia,citizen.pdf
c7966baf-7d80-4d40-a915-bb21a370c4f2,"Gilbert, Strong and Pineda","Camacho, Kelley and Gilbert",12/26/2020,10/14/2026,363604.05,Net 60,iterate virtual systems,Terminated,12/16/2024,Writer person material however.,Decision consider their result space human.,Alabama,their.pdf
282b4768-c40c-46c6-b2df-c674fbc3b7be,"Lee, Bradford and Davila","Oconnor, Sweeney and Russell",3/25/2020,10/8/2024,204398.27,Due upon receipt,reinvent ubiquitous info-mediaries,Expired,1/11/2025,Decision crime risk safe big team member.,Day see analysis event deep.,Iowa,star.pdf
20cb672c-2d83-496f-ac39-517b6b7e6b64,Jones-Dorsey,Rosario Ltd,1/5/2019,11/20/2024,193040.71,Due upon receipt,synthesize front-end bandwidth,Terminated,8/3/2023,When which poor generation hope woman candidate.,Again rather describe option road.,New Hampshire,lead.pdf
465e03ca-2077-4202-bafe-86b20f08ee9c,Miller and Sons,"Calderon, Franco and Evans",8/16/2018,5/20/2027,298719.75,Due upon receipt,drive vertical ROI,Active,12/11/2023,Notice doctor water each season soldier she.,Also stock try sometimes.,Vermont,choice.pdf
9c1f4330-78cb-4372-9432-8ce11771acf4,Thomas-Jones,Graham Group,12/17/2019,8/5/2024,205133.43,Due upon receipt,harness interactive ROI,Pending,9/3/2024,These college know language study keep.,Already home student view fly its decide.,Indiana,continue.pdf
8c7446ba-56eb-490d-9b67-aa56eca93786,Goodman-Richard,Murray Group,10/14/2020,1/29/2024,532823.52,Net 30,generate virtual web-readiness,Pending,12/12/2024,Style bank if cover particular service child everyone.,Business specific use important occur between building.,Pennsylvania,on.pdf
21b9f260-b18e-487b-adb2-e6560e1857c5,"Delgado, Dunn and Diaz","Wu, Underwood and Torres",12/13/2022,7/5/2028,948620.66,Net 45,disintermediate world-class interfaces,Expired,7/14/2025,Large place help television piece.,Throw building road vote room.,Mississippi,staff.pdf
d5f23819-f063-44db-aadf-3c0981e96dc9,Saunders-Harris,Kent PLC,12/13/2021,9/17/2023,570240.48,Net 45,brand back-end channels,Active,8/25/2023,This together arrive explain bring beat fish maintain.,Yes short second mind themselves exist.,Pennsylvania,what.pdf
8f7efc47-e9e3-4bdf-9b24-29629c9474f8,Rose-Obrien,"Humphrey, Jackson and Meza",4/19/2021,6/21/2025,874546.31,Net 30,leverage end-to-end partnerships,Active,5/25/2025,Kind stage never history put behavior tell.,Mother attention head food.,Kansas,color.pdf
42b49b7c-7ba8-4a3b-8e3c-41efe35235b6,Brady PLC,"Manning, Daniels and Manning",3/18/2021,3/28/2025,952584.82,Due upon receipt,aggregate global e-business,Terminated,9/23/2024,Population than ago third.,Party claim stuff night occur style political opportunity.,Oregon,offer.pdf
79fd1f61-556b-4f40-82b8-94d838329834,Le-Guzman,"Woods, Moore and Henry",1/29/2020,3/16/2028,451453.19,Net 45,facilitate turn-key solutions,Expired,10/12/2024,Public force out next mother he.,Public seat population skill price such.,Minnesota,author.pdf
35fb52f1-5b06-40df-8317-c8c5e63e0df6,Mcguire Ltd,Simpson-Lawson,4/9/2019,3/27/2026,76470.79,Net 45,transition 24/365 infrastructures,Expired,10/22/2023,Become society middle step analysis result.,Suggest area Mr bring.,Pennsylvania,even.pdf
7587a35b-ee7c-4b4d-a2b1-893a59fecb5a,Casey Inc,Newton-Farrell,10/29/2019,7/9/2027,898414.57,Net 30,seize vertical niches,Active,10/29/2024,Important piece through can everyone attorney simply.,Police argue ten physical camera home.,Indiana,health.pdf
c6c9b8fe-4f13-4a65-82ca-17424ab706a0,Hutchinson-Adams,Roach PLC,10/10/2019,1/21/2027,467252.67,Due upon receipt,redefine back-end content,Pending,1/4/2024,Guess ready thus stand organization product dinner.,State million become industry fact.,Oklahoma,successful.pdf
5ba66c7f-7b9a-4277-9091-e648dbeb5768,Copeland-Carter,"Davis, Harmon and Wilson",6/4/2022,1/28/2027,830564.28,Net 60,revolutionize cutting-edge e-tailers,Pending,4/15/2024,Reveal line short then.,Away allow matter expert choice industry wear.,Nevada,no.pdf
3324dc32-c1a1-4be9-a59c-eb641ad0bb1e,Morgan Group,Prince PLC,9/9/2021,9/7/2025,256083.06,Net 45,repurpose open-source e-services,Expired,12/4/2023,Meeting decision explain inside another center star.,Above loss second some sport box peace.,Minnesota,movie.pdf
f6fa2994-00a6-4d42-8633-69826da075e0,"Adams, Adams and Smith",Hunter LLC,10/26/2018,5/26/2025,373648.27,Net 45,monetize open-source web services,Active,5/4/2024,Win attack per month factor.,Very your feel when out as determine.,Alabama,cause.pdf
07a1c72d-3f07-4591-8898-3545de200f52,Davenport Inc,Collins Group,9/24/2019,1/5/2026,710430.98,Net 45,cultivate seamless communities,Pending,7/17/2025,Hand view fast school.,Sing record sort according bring might.,Florida,mouth.pdf
a673085f-b8ce-403b-92d3-8f07644854d0,Garrett PLC,Cox PLC,11/29/2021,7/31/2023,118650.99,Net 30,grow mission-critical models,Active,3/12/2024,Technology brother real eat very born finally.,Technology behavior dinner actually.,New Hampshire,unit.pdf
94f99140-7f3a-47f2-a92a-b90a457fa1d2,Jones-Green,Olsen and Sons,5/2/2021,11/1/2023,194985.82,Net 30,generate virtual solutions,Terminated,7/28/2023,Trip contain buy debate building leave.,Run head recent hair get event.,New York,cause.pdf
e48d1a41-f4e6-4a5d-876c-907ccf69c79c,Collins and Sons,Gibson-Chaney,3/30/2019,5/16/2027,836566.07,Net 30,aggregate cross-media solutions,Terminated,1/24/2025,Here that approach sure remain common.,Media hit seat possible note yet.,Mississippi,without.pdf
2260c69e-60ff-487e-bdcb-dff76fc27c98,Mayer-Wilson,Jacobs-Stewart,10/3/2022,12/23/2026,13198.71,Net 45,transition e-business ROI,Terminated,5/8/2025,Very floor time according save determine certainly.,Wish common everyone.,Iowa,movement.pdf
dbb18e79-8b53-45ff-a1f4-6fe1fb376736,Duarte-Phillips,Clark-Garcia,11/5/2021,4/18/2025,284281.62,Net 60,re-intermediate extensible communities,Pending,9/7/2024,Give forward travel important before among.,Develop prevent which with production.,Alabama,your.pdf
594d5c6c-99ef-4ea2-a6dc-80f898796bec,Ritter Ltd,Gordon-Bird,6/5/2019,2/9/2026,507500.82,Net 45,incentivize value-added bandwidth,Expired,4/17/2024,Ability ball view fall people line.,Service thought grow forward source.,Iowa,fall.pdf
a567efa0-2781-465d-ba86-8d57894a1554,Nguyen Inc,Jenkins-Knight,11/8/2021,11/28/2024,762333.25,Due upon receipt,seize plug-and-play metrics,Terminated,7/3/2025,Represent both here.,Day happen relate law mind.,South Carolina,task.pdf
dbf08897-106f-436a-864d-fdb4ad36e9ec,"Smith, Brown and Johnson",Greer and Sons,8/1/2022,3/10/2025,30285.33,Due upon receipt,transition out-of-the-box networks,Pending,4/4/2025,Outside better hit pass.,Since focus forward toward head indicate.,New Mexico,animal.pdf
34a249a6-fa52-47bb-8715-5eef382c6d65,Anderson-Wells,Jacobs Group,5/25/2020,8/11/2026,884586.8,Due upon receipt,orchestrate strategic functionalities,Active,7/6/2024,Week trade political citizen.,Gas network finish week student describe.,Vermont,article.pdf
66243ac1-f277-4066-9bb7-8b802b5a3cba,Newman Group,Mccormick Inc,10/11/2019,3/24/2024,877771.76,Net 30,cultivate compelling models,Expired,10/12/2024,Behavior listen analysis side born much while forget.,Oil notice so education theory art future.,Mississippi,drug.pdf
1cc9085c-6e26-4392-81d6-661c55674f6d,Guerrero-Watkins,Meyer-Lopez,1/16/2019,10/22/2024,266470.91,Net 30,optimize magnetic e-business,Expired,1/20/2024,Two under minute describe across quickly you.,Though necessary product that seven imagine.,Massachusetts,floor.pdf
7c9ee942-ccfa-4279-93ce-258dc25d69ae,Alvarado Ltd,"Vincent, Baker and Obrien",8/29/2022,3/28/2027,447624.95,Due upon receipt,unleash intuitive initiatives,Terminated,6/26/2024,Senior interest end goal item exactly.,Other vote summer represent.,Indiana,wall.pdf
85ace65d-a1c7-4302-ae8a-099ca5332854,Ramirez PLC,Berger-Preston,7/9/2023,1/14/2026,218868.9,Due upon receipt,exploit intuitive supply-chains,Terminated,10/24/2023,Police event wear one.,Strong require follow quickly money listen example.,Texas,administration.pdf
